x,y,z,label
-0.035,-0.191,1.041,0
-0.031,-0.146,1.123,0
-0.037,-0.149,1.167,0
-0.046,-0.157,1.129,0
-0.045,-0.116,1.053,0
-0.033,-0.112,1.072,0
-0.032,-0.119,1.265,0
-0.036,-0.18,1.0,0
-0.036,-0.195,1.032,0
-0.044,-0.197,1.188,0
-0.03,-0.135,1.126,0
-0.032,-0.189,1.137,0
-0.043,-0.173,1.21,0
-0.046,-0.17,1.164,0
-0.031,-0.155,1.178,0
-0.048,-0.162,1.004,0
-0.06,-0.357,1.443,1
-0.041,-0.186,1.249,0
-0.034,-0.128,1.134,0
-0.033,-0.191,1.142,0
-0.049,-0.181,1.15,0
-0.043,-0.137,1.002,0
-0.037,-0.185,1.182,0
-0.04,-0.114,1.276,0
-0.046,-0.13,1.239,0
-0.05,-0.129,1.008,0
-0.032,-0.189,1.281,0
-0.075,0.028,1.335,1
-0.03,-0.183,1.188,0
-0.035,-0.167,1.122,0
-0.045,-0.172,1.07,0
-0.036,-0.17,1.131,0
-0.036,-0.154,1.219,0
-0.038,-0.172,1.062,0
-0.042,-0.129,1.091,0
-0.04,-0.192,1.254,0
-0.041,-0.171,1.297,0
-0.035,-0.119,1.221,0
-0.044,-0.143,1.236,0
-0.035,-0.103,1.11,0
-0.046,-0.165,1.137,0
-0.039,-0.174,1.257,0
-0.042,-0.122,1.267,0
-0.036,-0.181,1.014,0
-0.048,-0.121,1.126,0
-0.032,-0.191,1.062,0
-0.048,-0.178,1.222,0
-0.031,-0.127,1.147,0
-0.039,-0.154,1.098,0
-0.046,-0.114,1.278,0
-0.033,-0.1,1.067,0
-0.033,-0.12,1.244,0
-0.033,-0.114,1.261,0
-0.037,-0.185,1.288,0
-0.039,-0.153,1.148,0
-0.049,-0.156,1.17,0
-0.034,-0.155,1.152,0
-0.031,-0.138,1.096,0
-0.031,-0.124,1.281,0
-0.035,-0.183,1.203,0
-0.034,-0.112,1.02,0
-0.037,-0.11,1.14,0
-0.033,-0.146,1.046,0
-0.05,-0.187,1.088,0
-0.05,-0.124,1.18,0
-0.042,-0.161,1.122,0
-0.04,-0.155,1.254,0
-0.048,-0.11,1.288,0
-0.038,-0.187,1.287,0
-0.035,-0.191,1.285,0
-0.044,-0.167,1.079,0
-0.048,-0.144,1.156,0
-0.03,-0.149,1.159,0
-0.044,-0.171,1.276,0
-0.042,-0.174,1.238,0
-0.045,-0.139,1.046,0
-0.044,-0.147,1.037,0
-0.03,-0.136,1.292,0
-0.046,-0.181,1.121,0
-0.047,-0.15,1.188,0
-0.041,-0.137,1.142,0
-0.033,-0.155,1.216,0
-0.037,-0.125,1.163,0
-0.037,-0.146,1.156,0
-0.031,-0.158,1.112,0
-0.046,-0.198,1.158,0
-0.047,-0.104,1.245,0
-0.034,-0.151,1.292,0
-0.035,-0.105,1.09,0
-0.048,-0.143,1.171,0
-0.032,-0.154,1.021,0
-0.035,-0.184,1.082,0
-0.05,-0.151,1.198,0
-0.039,-0.185,1.167,0
-0.034,-0.107,1.299,0
-0.031,-0.13,1.198,0
-0.045,-0.133,1.221,0
-0.074,-0.471,1.286,1
-0.038,-0.143,1.226,0
-0.041,-0.165,1.153,0
-0.045,-0.133,1.237,0
-0.036,-0.127,1.079,0
-0.032,-0.112,1.16,0
-0.039,-0.135,1.169,0
-0.039,-0.117,1.16,0
-0.048,-0.183,1.276,0
-0.042,-0.1,1.236,0
-0.045,-0.155,1.274,0
-0.042,-0.178,1.242,0
-0.03,-0.199,1.107,0
-0.034,-0.164,1.101,0
-0.042,-0.135,1.146,0
-0.043,-0.111,1.273,0
-0.032,-0.109,1.233,0
-0.038,-0.186,1.033,0
-0.045,-0.152,1.123,0
-0.041,-0.116,1.195,0
-0.035,-0.185,1.246,0
-0.035,-0.182,1.077,0
-0.038,-0.114,1.134,0
-0.045,-0.16,1.218,0
-0.034,-0.118,1.007,0
-0.048,-0.167,1.062,0
-0.04,-0.172,1.05,0
-0.045,-0.129,1.015,0
-0.046,-0.11,1.058,0
-0.036,-0.197,1.166,0
-0.035,-0.14,1.098,0
-0.041,-0.117,1.198,0
-0.039,-0.188,1.095,0
-0.038,-0.15,1.178,0
-0.047,-0.146,1.187,0
-0.049,-0.168,1.187,0
-0.034,-0.121,1.241,0
-0.046,-0.172,1.152,0
-0.049,-0.142,1.132,0
-0.038,-0.179,1.19,0
-0.037,-0.153,1.209,0
-0.044,-0.14,1.278,0
-0.049,-0.106,1.188,0
-0.042,-0.189,1.15,0
-0.037,-0.108,1.295,0
-0.032,-0.154,1.284,0
-0.04,-0.159,1.282,0
-0.049,-0.146,1.261,0
-0.043,-0.194,1.163,0
-0.034,-0.105,1.296,0
-0.039,-0.176,1.034,0
-0.042,-0.146,1.18,0
-0.036,-0.114,1.02,0
-0.048,-0.118,1.013,0
-0.039,-0.16,1.233,0
-0.049,-0.19,1.165,0
-0.044,-0.105,1.197,0
-0.04,-0.158,1.165,0
-0.033,-0.152,1.209,0
-0.041,-0.1,1.095,0
-0.037,-0.196,1.26,0
-0.04,-0.111,1.134,0
-0.034,-0.142,1.198,0
-0.049,-0.152,1.042,0
-0.037,-0.19,1.073,0
-0.045,-0.192,1.12,0
-0.039,-0.154,1.068,0
-0.033,-0.159,1.119,0
-0.048,-0.161,1.263,0
-0.034,-0.118,1.193,0
-0.046,-0.118,1.013,0
-0.037,-0.107,1.224,0
-0.044,-0.162,1.072,0
-0.034,-0.114,1.153,0
-0.032,-0.161,1.007,0
-0.049,-0.196,1.15,0
-0.04,-0.132,1.294,0
-0.049,-0.168,1.145,0
-0.038,-0.168,1.149,0
-0.034,-0.127,1.042,0
-0.048,-0.187,1.075,0
-0.034,-0.126,1.147,0
-0.031,-0.138,1.078,0
-0.038,-0.103,1.268,0
-0.03,-0.165,1.204,0
-0.044,-0.13,1.285,0
-0.037,-0.195,1.224,0
-0.042,-0.152,1.261,0
-0.042,-0.143,1.015,0
-0.046,-0.11,1.109,0
-0.044,-0.109,1.209,0
-0.034,-0.148,1.273,0
-0.036,-0.122,1.3,0
-0.043,-0.159,1.011,0
-0.037,-0.124,1.288,0
-0.03,-0.199,1.293,0
-0.042,-0.181,1.035,0
-0.033,-0.173,1.25,0
-0.031,-0.115,1.19,0
-0.048,-0.14,1.055,0
-0.05,-0.11,1.248,0
-0.047,-0.141,1.186,0
-0.03,-0.149,1.028,0
-0.049,-0.113,1.184,0
-0.04,-0.119,1.223,0
-0.031,-0.16,1.097,0
-0.033,-0.127,1.213,0
-0.047,-0.135,1.16,0
-0.031,-0.121,1.214,0
-0.044,-0.143,1.265,0
-0.041,-0.14,1.138,0
-0.04,-0.112,1.068,0
-0.047,-0.124,1.292,0
-0.031,-0.14,1.172,0
-0.049,-0.115,1.269,0
-0.034,-0.132,1.146,0
-0.037,-0.134,1.016,0
-0.04,-0.168,1.29,0
-0.038,-0.163,1.194,0
-0.039,-0.122,1.112,0
-0.03,-0.16,1.206,0
-0.045,-0.153,1.127,0
-0.04,-0.176,1.103,0
-0.044,-0.141,1.088,0
-0.046,-0.114,1.28,0
-0.042,-0.126,1.274,0
-0.037,-0.106,1.279,0
-0.037,-0.134,1.157,0
-0.035,-0.196,1.057,0
-0.04,-0.142,1.173,0
-0.034,-0.164,1.259,0
-0.035,-0.158,1.114,0
-0.033,-0.2,1.033,0
-0.04,-0.12,1.253,0
-0.046,-0.188,1.289,0
-0.047,-0.102,1.192,0
-0.043,-0.176,1.188,0
-0.042,-0.134,1.169,0
-0.042,-0.122,1.146,0
-0.042,-0.115,1.112,0
-0.04,-0.158,1.22,0
-0.035,-0.12,1.17,0
-0.035,-0.144,1.094,0
-0.03,-0.158,1.26,0
-0.035,-0.115,1.089,0
-0.033,-0.146,1.228,0
-0.034,-0.192,1.039,0
-0.04,-0.175,1.169,0
-0.031,-0.12,1.268,0
-0.035,-0.121,1.243,0
-0.042,-0.131,1.235,0
-0.031,-0.122,1.131,0
-0.036,-0.185,1.016,0
-0.05,-0.142,1.05,0
-0.034,-0.111,1.265,0
-0.042,-0.191,1.115,0
-0.033,-0.184,1.211,0
-0.048,-0.186,1.016,0
-0.032,-0.169,1.152,0
-0.042,-0.183,1.172,0
-0.035,-0.109,1.151,0
-0.047,-0.148,1.151,0
-0.049,-0.196,1.268,0
-0.046,-0.118,1.059,0
-0.047,-0.154,1.249,0
-0.043,-0.104,1.243,0
-0.044,-0.142,1.025,0
-0.042,-0.128,1.285,0
-0.047,-0.193,1.017,0
-0.033,-0.177,1.172,0
-0.046,-0.15,1.106,0
-0.041,-0.172,1.247,0
-0.045,-0.192,1.289,0
-0.047,-0.182,1.206,0
-0.03,-0.184,1.273,0
-0.033,-0.157,1.272,0
-0.046,-0.186,1.041,0
-0.047,-0.184,1.163,0
-0.042,-0.141,1.137,0
-0.034,-0.163,1.091,0
-0.034,-0.197,1.073,0
-0.044,-0.199,1.223,0
-0.031,-0.152,1.275,0
-0.032,-0.101,1.273,0
-0.04,-0.189,1.288,0
-0.036,-0.11,1.044,0
-0.043,-0.107,1.02,0
-0.031,-0.102,1.051,0
-0.039,-0.137,1.123,0
-0.042,-0.14,1.21,0
-0.043,-0.147,1.118,0
-0.049,-0.187,1.008,0
-0.042,-0.104,1.049,0
-0.039,-0.143,1.124,0
-0.045,-0.165,1.13,0
-0.035,-0.199,1.053,0
-0.037,-0.154,1.211,0
-0.049,-0.107,1.034,0
-0.038,-0.195,1.111,0
-0.048,-0.15,1.166,0
-0.033,-0.149,1.22,0
-0.045,-0.158,1.278,0
-0.03,-0.162,1.261,0
-0.032,-0.137,1.025,0
-0.038,-0.166,1.208,0
-0.045,-0.108,1.143,0
-0.043,-0.138,1.086,0
-0.032,-0.1,1.203,0
-0.041,-0.124,1.0,0
-0.037,-0.105,1.241,0
-0.039,-0.129,1.033,0
-0.038,-0.163,1.165,0
-0.045,-0.134,1.219,0
-0.034,-0.118,1.285,0
-0.032,-0.18,1.122,0
-0.043,-0.149,1.037,0
-0.048,-0.191,1.162,0
-0.049,-0.173,1.009,0
-0.04,-0.13,1.169,0
-0.033,-0.126,1.05,0
-0.042,-0.196,1.242,0
-0.04,-0.17,1.195,0
-0.047,-0.142,1.142,0
-0.034,-0.184,1.261,0
-0.03,-0.131,1.055,0
-0.043,-0.151,1.215,0
-0.03,-0.187,1.024,0
-0.048,-0.185,1.076,0
-0.031,-0.108,1.198,0
-0.045,-0.16,1.078,0
-0.04,-0.175,1.205,0
-0.043,-0.185,1.29,0
-0.05,-0.119,1.138,0
-0.047,-0.119,1.073,0
-0.041,-0.17,1.113,0
-0.043,-0.123,1.005,0
-0.032,-0.137,1.107,0
-0.045,-0.181,1.085,0
-0.086,-0.491,0.524,1
-0.032,-0.105,1.258,0
-0.039,-0.122,1.089,0
-0.037,-0.12,1.141,0
-0.031,-0.128,1.237,0
-0.046,-0.174,1.011,0
-0.036,-0.196,1.233,0
-0.045,-0.145,1.138,0
-0.04,-0.186,1.141,0
-0.047,-0.195,1.209,0
-0.046,-0.181,1.137,0
-0.044,0.06,0.599,1
-0.043,-0.175,1.11,0
-0.036,-0.172,1.066,0
-0.04,-0.184,1.188,0
-0.05,-0.113,1.195,0
-0.042,-0.142,1.131,0
-0.041,-0.106,1.139,0
-0.046,-0.136,1.251,0
-0.036,-0.141,1.115,0
-0.038,-0.19,1.126,0
-0.042,-0.164,1.299,0
-0.035,-0.186,1.147,0
-0.043,-0.174,1.043,0
-0.032,-0.198,1.033,0
-0.037,-0.174,1.086,0
-0.048,-0.186,1.102,0
-0.02,-0.37,1.062,1
-0.044,-0.137,1.069,0
-0.041,-0.121,1.166,0
-0.032,-0.119,1.033,0
-0.04,-0.125,1.045,0
-0.042,-0.12,1.105,0
-0.03,-0.104,1.182,0
-0.039,-0.109,1.066,0
-0.046,-0.167,1.155,0
-0.03,-0.154,1.125,0
-0.045,-0.111,1.288,0
-0.032,-0.182,1.29,0
-0.034,-0.161,1.246,0
-0.034,-0.171,1.09,0
-0.043,-0.193,1.054,0
-0.05,-0.152,1.007,0
-0.037,-0.198,1.26,0
-0.031,-0.166,1.047,0
-0.047,-0.178,1.239,0
-0.047,-0.199,1.254,0
-0.04,-0.171,1.182,0
-0.037,-0.15,1.001,0
-0.037,-0.119,1.28,0
-0.033,-0.118,1.237,0
-0.034,-0.146,1.131,0
-0.037,-0.154,1.006,0
-0.049,-0.116,1.005,0
-0.039,-0.155,1.236,0
-0.04,-0.11,1.257,0
-0.043,-0.109,1.076,0
-0.043,-0.17,1.199,0
-0.034,-0.152,1.285,0
-0.041,0.053,1.099,1
-0.039,-0.153,1.137,0
-0.049,-0.128,1.058,0
-0.037,-0.132,1.248,0
-0.036,-0.14,1.095,0
-0.045,-0.195,1.226,0
-0.038,-0.132,1.185,0
-0.046,-0.147,1.092,0
-0.039,-0.106,1.116,0
-0.038,-0.179,1.169,0
-0.034,-0.154,1.119,0
-0.043,-0.105,1.215,0
-0.031,-0.138,1.059,0
-0.048,-0.124,1.277,0
-0.032,-0.163,1.119,0
-0.031,-0.123,1.086,0
-0.039,-0.163,1.224,0
-0.045,-0.172,1.203,0
-0.05,-0.154,1.262,0
-0.033,-0.132,1.026,0
-0.046,-0.113,1.028,0
-0.038,-0.149,1.101,0
-0.034,-0.18,1.237,0
-0.038,-0.121,1.069,0
-0.032,-0.187,1.122,0
-0.037,-0.163,1.081,0
-0.049,-0.106,1.194,0
-0.04,-0.157,1.083,0
-0.049,-0.111,1.177,0
-0.033,-0.198,1.173,0
-0.032,-0.131,1.242,0
-0.034,-0.195,1.194,0
-0.033,-0.153,1.253,0
-0.045,-0.162,1.174,0
-0.046,-0.192,1.052,0
-0.047,-0.199,1.238,0
-0.035,-0.119,1.002,0
-0.045,-0.112,1.112,0
-0.037,-0.114,1.264,0
-0.04,-0.169,1.227,0
-0.044,-0.11,1.008,0
-0.045,-0.127,1.048,0
-0.048,-0.191,1.131,0
-0.031,-0.156,1.006,0
-0.04,-0.156,1.032,0
-0.04,-0.154,1.25,0
-0.044,-0.161,1.262,0
-0.04,-0.182,1.249,0
-0.038,-0.124,1.249,0
-0.087,-0.411,1.525,1
-0.049,-0.162,1.174,0
-0.046,-0.137,1.167,0
-0.049,-0.156,1.204,0
-0.042,-0.103,1.003,0
-0.034,-0.175,1.024,0
-0.03,-0.176,1.036,0
-0.02,-0.121,1.73,1
-0.04,-0.125,1.068,0
-0.034,-0.126,1.103,0
-0.031,-0.133,1.031,0
-0.034,-0.105,1.024,0
-0.039,-0.198,1.268,0
-0.034,-0.131,1.154,0
-0.038,-0.126,1.014,0
-0.041,-0.155,1.133,0
-0.033,-0.142,1.114,0
-0.034,-0.182,1.103,0
-0.048,-0.105,1.071,0
-0.033,-0.142,1.271,0
-0.048,-0.173,1.006,0
-0.044,-0.141,1.271,0
-0.041,-0.143,1.279,0
-0.03,-0.113,1.161,0
-0.032,-0.145,1.298,0
-0.035,-0.18,1.085,0
-0.032,-0.159,1.043,0
-0.044,-0.122,1.221,0
-0.036,-0.114,1.143,0
-0.033,-0.163,1.157,0
-0.041,-0.166,1.098,0
-0.046,-0.15,1.174,0
-0.04,-0.174,1.121,0
-0.035,-0.151,1.092,0
-0.047,-0.181,1.281,0
-0.037,-0.17,1.174,0
-0.039,-0.164,1.091,0
-0.033,-0.171,1.09,0
-0.033,-0.107,1.245,0
-0.04,-0.149,1.234,0
-0.05,-0.141,1.11,0
-0.032,-0.152,1.217,0
-0.04,-0.194,1.082,0
-0.043,-0.132,1.023,0
-0.034,-0.154,1.067,0
-0.035,-0.113,1.094,0
-0.044,-0.129,1.184,0
-0.041,-0.18,1.02,0
-0.038,-0.146,1.174,0
-0.049,-0.121,1.238,0
-0.047,-0.11,1.179,0
-0.036,-0.193,1.202,0
-0.031,-0.128,1.215,0
-0.042,-0.167,1.193,0
-0.049,-0.119,1.194,0
-0.045,-0.144,1.039,0
-0.031,-0.132,1.047,0
-0.044,-0.194,1.189,0
-0.044,-0.168,1.145,0
-0.03,-0.193,1.261,0
-0.048,-0.172,1.261,0
-0.046,-0.174,1.089,0
-0.039,-0.178,1.288,0
-0.043,-0.166,1.191,0
-0.045,-0.101,1.124,0
-0.037,-0.191,1.17,0
-0.031,-0.181,1.043,0
-0.044,-0.111,1.022,0
-0.04,-0.183,1.09,0
-0.042,-0.115,1.091,0
-0.03,-0.153,1.013,0
-0.031,-0.113,1.099,0
-0.04,-0.105,1.203,0
-0.033,-0.153,1.001,0
-0.039,-0.151,1.005,0
-0.044,-0.111,1.25,0
-0.04,-0.135,1.135,0
-0.044,-0.146,1.22,0
-0.031,-0.147,1.012,0
-0.033,-0.115,1.282,0
-0.044,-0.138,1.287,0
-0.049,-0.143,1.238,0
-0.047,-0.138,1.042,0
-0.042,-0.153,1.003,0
-0.046,-0.12,1.014,0
-0.048,-0.117,1.295,0
-0.048,-0.14,1.095,0
-0.03,-0.103,1.156,0
-0.035,-0.168,1.075,0
-0.033,-0.121,1.268,0
-0.039,-0.184,1.01,0
-0.041,-0.193,1.155,0
-0.036,-0.103,1.001,0
-0.043,-0.154,1.229,0
-0.042,-0.108,1.07,0
-0.033,-0.137,1.131,0
-0.03,-0.106,1.099,0
-0.043,-0.184,1.063,0
-0.038,-0.115,1.007,0
-0.049,-0.142,1.176,0
-0.046,-0.106,1.006,0
-0.039,-0.101,1.243,0
-0.05,-0.132,1.025,0
-0.037,-0.155,1.127,0
-0.039,-0.14,1.228,0
-0.041,-0.182,1.068,0
-0.031,-0.193,1.035,0
-0.047,-0.192,1.085,0
-0.043,-0.132,1.052,0
-0.044,-0.151,1.098,0
-0.045,-0.138,1.065,0
-0.039,-0.114,1.133,0
-0.044,-0.126,1.166,0
-0.039,-0.17,1.069,0
-0.047,-0.172,1.144,0
-0.043,-0.19,1.275,0
-0.033,-0.129,1.222,0
-0.039,-0.103,1.132,0
-0.046,-0.116,1.056,0
-0.046,-0.197,1.093,0
-0.034,-0.168,1.05,0
-0.045,-0.138,1.073,0
-0.032,-0.119,1.152,0
-0.037,-0.12,1.058,0
-0.049,-0.175,1.043,0
-0.042,-0.174,1.079,0
-0.048,-0.124,1.275,0
-0.037,-0.166,1.061,0
-0.041,-0.109,1.002,0
-0.044,-0.188,1.269,0
-0.04,-0.196,1.009,0
-0.037,-0.148,1.117,0
-0.048,-0.181,1.08,0
-0.04,-0.126,1.27,0
-0.033,-0.106,1.199,0
-0.043,-0.126,1.239,0
-0.045,-0.194,1.279,0
-0.048,-0.131,1.056,0
-0.047,-0.119,1.064,0
-0.037,-0.136,1.22,0
-0.03,-0.137,1.004,0
-0.039,-0.185,1.005,0
-0.049,-0.162,1.194,0
-0.041,-0.165,1.201,0
-0.049,-0.155,1.087,0
-0.035,-0.164,1.278,0
-0.047,-0.133,1.261,0
-0.043,-0.163,1.265,0
-0.047,-0.179,1.04,0
-0.047,-0.184,1.103,0
-0.035,-0.195,1.06,0
-0.037,-0.197,1.292,0
-0.048,-0.1,1.28,0
-0.037,-0.152,1.091,0
-0.036,-0.135,1.162,0
-0.034,-0.135,1.103,0
-0.031,-0.156,1.021,0
-0.042,-0.116,1.211,0
-0.032,-0.129,1.168,0
-0.046,-0.163,1.17,0
-0.039,-0.184,1.211,0
-0.032,-0.191,1.173,0
-0.049,-0.193,1.241,0
-0.044,-0.139,1.023,0
-0.038,-0.129,1.028,0
-0.036,-0.17,1.226,0
-0.038,-0.126,1.015,0
-0.043,-0.19,1.278,0
-0.034,-0.117,1.257,0
-0.04,-0.155,1.267,0
-0.045,-0.176,1.213,0
-0.043,-0.161,1.065,0
-0.037,-0.104,1.107,0
-0.035,-0.101,1.013,0
-0.046,-0.191,1.088,0
-0.049,-0.16,1.059,0
-0.042,-0.124,1.186,0
-0.039,-0.138,1.225,0
-0.047,-0.12,1.172,0
-0.032,-0.199,1.038,0
-0.037,-0.199,1.134,0
-0.04,-0.13,1.119,0
-0.034,-0.118,1.055,0
-0.031,-0.139,1.228,0
-0.032,-0.193,1.251,0
-0.037,-0.138,1.13,0
-0.038,-0.196,1.14,0
-0.04,-0.144,1.143,0
-0.012,0.004,1.293,1
-0.05,-0.145,1.291,0
-0.031,-0.148,1.125,0
-0.044,-0.111,1.247,0
-0.05,-0.143,1.014,0
-0.036,-0.166,1.232,0
-0.045,-0.113,1.259,0
-0.046,-0.181,1.246,0
-0.035,-0.15,1.237,0
-0.046,-0.115,1.238,0
-0.042,-0.116,1.08,0
-0.05,-0.126,1.25,0
-0.038,-0.182,1.075,0
-0.039,-0.15,1.017,0
-0.04,-0.175,1.21,0
-0.047,-0.15,1.205,0
-0.006,-0.456,1.799,1
-0.03,-0.113,1.072,0
-0.048,-0.128,1.187,0
-0.035,-0.16,1.064,0
-0.045,-0.185,1.102,0
-0.041,-0.123,1.003,0
-0.04,-0.129,1.211,0
-0.047,-0.11,1.091,0
-0.031,-0.155,1.204,0
-0.05,-0.183,1.088,0
-0.033,-0.114,1.226,0
-0.031,-0.103,1.093,0
-0.041,-0.191,1.001,0
-0.04,-0.108,1.183,0
-0.05,-0.179,1.218,0
-0.039,-0.12,1.237,0
-0.041,-0.111,1.042,0
-0.041,-0.143,1.266,0
-0.048,-0.188,1.193,0
-0.049,-0.104,1.068,0
-0.047,-0.175,1.165,0
-0.04,-0.106,1.035,0
-0.031,-0.199,1.006,0
-0.032,-0.17,1.233,0
-0.046,-0.143,1.186,0
-0.035,-0.125,1.085,0
-0.048,-0.163,1.07,0
-0.049,-0.109,1.129,0
-0.031,-0.199,1.124,0
-0.045,-0.11,1.187,0
-0.032,-0.137,1.279,0
-0.04,-0.17,1.151,0
-0.036,-0.102,1.077,0
-0.044,-0.123,1.124,0
-0.035,-0.112,1.171,0
-0.035,-0.159,1.135,0
-0.043,-0.117,1.289,0
-0.041,-0.164,1.013,0
-0.046,-0.173,1.288,0
-0.047,-0.139,1.155,0
-0.033,-0.153,1.283,0
-0.032,-0.119,1.038,0
-0.034,-0.183,1.233,0
-0.035,-0.105,1.193,0
-0.035,-0.149,1.212,0
-0.042,-0.157,1.048,0
-0.039,-0.186,1.276,0
-0.032,-0.121,1.156,0
-0.033,-0.136,1.057,0
-0.032,-0.141,1.04,0
-0.03,-0.187,1.261,0
-0.045,-0.145,1.076,0
-0.037,-0.11,1.28,0
-0.043,-0.187,1.263,0
-0.033,-0.141,1.282,0
-0.033,-0.139,1.008,0
-0.05,-0.146,1.244,0
-0.042,-0.101,1.015,0
-0.041,-0.181,1.159,0
-0.031,-0.132,1.127,0
-0.032,-0.121,1.104,0
-0.046,-0.103,1.044,0
-0.034,-0.136,1.099,0
-0.032,-0.111,1.148,0
-0.049,-0.138,1.002,0
-0.047,-0.131,1.05,0
-0.041,-0.189,1.136,0
-0.038,-0.116,1.037,0
-0.033,-0.167,1.095,0
-0.031,-0.133,1.227,0
-0.045,-0.164,1.057,0
-0.033,-0.141,1.146,0
-0.032,-0.143,1.077,0
-0.042,-0.189,1.207,0
-0.05,-0.109,1.005,0
-0.047,-0.149,1.038,0
-0.035,-0.11,1.076,0
-0.036,-0.101,1.04,0
-0.048,-0.152,1.066,0
-0.033,-0.112,1.232,0
-0.045,-0.112,1.074,0
-0.03,-0.198,1.239,0
-0.04,-0.158,1.076,0
-0.046,-0.143,1.182,0
-0.034,-0.144,1.084,0
-0.035,-0.167,1.119,0
-0.037,-0.117,1.237,0
-0.038,-0.177,1.223,0
-0.037,-0.191,1.168,0
-0.04,-0.11,1.28,0
-0.049,-0.168,1.025,0
-0.034,-0.1,1.216,0
-0.034,-0.143,1.142,0
-0.044,-0.116,1.141,0
-0.037,-0.126,1.128,0
-0.049,-0.102,1.049,0
-0.047,-0.131,1.285,0
-0.038,-0.177,1.185,0
-0.048,-0.159,1.218,0
-0.039,-0.188,1.233,0
-0.049,-0.136,1.161,0
-0.037,-0.187,1.264,0
-0.043,-0.162,1.236,0
-0.045,-0.17,1.066,0
-0.049,-0.107,1.139,0
-0.047,-0.133,1.003,0
-0.038,-0.173,1.151,0
-0.031,-0.174,1.276,0
-0.044,-0.174,1.285,0
-0.046,-0.159,1.218,0
-0.04,-0.14,1.084,0
-0.039,-0.171,1.195,0
-0.043,-0.191,1.243,0
-0.044,-0.136,1.265,0
-0.041,-0.129,1.2,0
-0.036,-0.181,1.07,0
-0.046,-0.126,1.028,0
-0.045,-0.168,1.165,0
-0.034,-0.107,1.121,0
-0.039,-0.145,1.261,0
-0.04,-0.162,1.014,0
-0.031,-0.158,1.281,0
-0.049,-0.198,1.02,0
-0.034,-0.184,1.255,0
-0.033,-0.115,1.12,0
-0.031,-0.168,1.001,0
-0.038,-0.111,1.259,0
-0.046,-0.145,1.046,0
-0.032,-0.147,1.083,0
-0.035,-0.193,1.201,0
-0.03,-0.175,1.063,0
-0.046,-0.193,1.189,0
-0.039,-0.167,1.168,0
-0.048,-0.134,1.256,0
-0.03,-0.182,1.16,0
-0.049,-0.176,1.28,0
-0.042,-0.137,1.145,0
-0.031,-0.193,1.299,0
-0.05,-0.11,1.079,0
-0.037,-0.146,1.218,0
-0.038,-0.136,1.208,0
-0.039,-0.11,1.037,0
-0.041,-0.142,1.099,0
-0.048,-0.119,1.289,0
-0.041,-0.169,1.015,0
-0.043,-0.159,1.215,0
-0.046,-0.168,1.087,0
-0.047,-0.198,1.077,0
-0.032,-0.181,1.095,0
-0.045,-0.116,1.23,0
-0.045,-0.114,1.016,0
-0.042,-0.178,1.212,0
-0.032,-0.126,1.231,0
-0.033,-0.191,1.267,0
-0.032,-0.194,1.067,0
-0.037,-0.172,1.053,0
-0.044,-0.14,1.156,0
-0.047,-0.181,1.264,0
-0.045,-0.106,1.028,0
-0.03,-0.17,1.216,0
-0.042,-0.179,1.003,0
-0.047,-0.2,1.267,0
-0.031,-0.199,1.085,0
-0.044,-0.111,1.16,0
-0.047,-0.165,1.146,0
-0.047,-0.193,1.135,0
-0.036,-0.185,1.224,0
-0.036,-0.107,1.071,0
-0.03,-0.112,1.05,0
-0.049,-0.115,1.066,0
-0.04,-0.163,1.207,0
-0.03,-0.151,1.162,0
-0.04,-0.17,1.262,0
-0.033,-0.117,1.045,0
-0.037,-0.133,1.235,0
-0.045,-0.111,1.154,0
-0.032,-0.193,1.242,0
-0.037,-0.123,1.252,0
-0.033,-0.146,1.155,0
-0.042,-0.117,1.106,0
-0.03,-0.16,1.089,0
-0.046,-0.102,1.046,0
-0.044,-0.124,1.148,0
-0.047,-0.156,1.173,0
-0.039,-0.197,1.016,0
-0.036,-0.179,1.102,0
-0.04,-0.166,1.296,0
-0.034,-0.133,1.102,0
-0.039,-0.12,1.056,0
-0.043,-0.152,1.257,0
-0.035,-0.194,1.216,0
-0.047,-0.144,1.19,0
-0.049,-0.165,1.241,0
-0.044,-0.123,1.259,0
-0.045,-0.186,1.21,0
-0.031,-0.156,1.238,0
-0.04,-0.124,1.101,0
-0.033,-0.192,1.201,0
-0.04,-0.121,1.161,0
-0.044,-0.13,1.127,0
-0.031,-0.17,1.275,0
-0.045,-0.108,1.083,0
-0.044,-0.181,1.103,0
-0.042,-0.198,1.263,0
-0.032,-0.168,1.004,0
-0.033,-0.148,1.024,0
-0.049,-0.139,1.138,0
-0.034,-0.109,1.061,0
-0.049,-0.11,1.253,0
-0.04,-0.189,1.278,0
-0.044,-0.124,1.121,0
-0.041,-0.152,1.249,0
-0.046,-0.188,1.026,0
-0.044,-0.19,1.047,0
-0.043,-0.116,1.039,0
-0.031,-0.134,1.236,0
-0.05,-0.157,1.188,0
-0.044,-0.144,1.075,0
-0.045,-0.136,1.007,0
-0.038,-0.142,1.263,0
-0.034,-0.192,1.271,0
-0.031,-0.131,1.19,0
-0.039,-0.171,1.081,0
-0.044,-0.17,1.061,0
-0.043,-0.136,1.229,0
-0.048,-0.174,1.009,0
-0.032,-0.109,1.192,0
